latitude,longitude,year,season,gender
25.74576835,52.86512127,2011,1,1
25.17998682,52.92768617,2011,3,1
25.34125922,52.57759971,2005,2,0
25.69379765,52.59602497,2010,0,0
25.26695417,52.48569674,2001,2,1
25.86617073,52.44775169,2000,3,0
25.47833848,52.52829358,2007,1,1
25.56950662,52.49006909,2000,3,1
25.68601511,52.54927641,2004,0,0
25.73534121,52.63034196,2011,0,1
25.28638879,52.23744671,2007,3,0
25.45553337,52.61674144,2002,2,0
25.36621625,52.35119779,2005,1,1
25.1467677,52.80540998,2011,3,1
25.35340216,52.11356832,2009,0,0
25.45665349,52.61904884,2004,2,0
25.61796448,52.87319613,2011,1,0
25.40423427,52.53745218,2006,2,0
25.31021585,52.26692894,2008,3,0
25.32994729,52.38436765,2007,1,0
25.03082283,52.45817014,2010,0,1
25.66229938,52.41775276,2011,1,1
25.62619455,52.34595357,2002,2,0
25.25329433,52.87324091,2000,0,1
25.12406947,52.69076547,2000,3,1
25.59453218,52.05373675,2006,1,1
25.19434452,52.77867431,2005,1,0
25.86905627,52.72385502,2008,0,0
25.46405804,52.47023921,2007,3,1
25.1717344,52.90468391,2011,0,1
25.86237797,52.39966467,2010,0,0
25.25755794,52.90752444,2007,1,0
25.24264412,52.64916072,2000,0,1
25.04498503,52.41382997,2005,0,0
25.41134763,52.90815083,2010,0,1
25.05839885,52.58295952,2012,2,1
25.51672359,52.49440338,2012,0,1
25.6646907,52.59475079,2008,0,0
25.44813513,52.11025358,2001,0,1
25.19388918,52.03931482,2006,0,0
25.33634654,52.9262565,2010,1,0
25.43300266,52.96131941,2005,2,0
25.12972672,52.41688087,2008,0,0
24.98582358,52.37882827,2002,3,0
25.57426649,52.36315243,2008,1,0
25.67759105,52.78547761,2001,1,0
25.82573172,52.63985037,2000,0,1
25.66989679,52.32556026,2012,1,0
25.77810204,52.29703661,2007,1,0
25.37950633,52.4338576,2007,3,1
25.08029609,52.77534763,2010,2,0
25.84779653,52.48352605,2007,1,1
25.674485,52.31965263,2011,3,0
25.6899529,52.47497914,2002,1,0
25.23724923,52.93520378,2002,0,1
25.81796211,52.3610559,2000,3,0
25.67894987,52.06857732,2003,0,1
25.64620663,52.30121845,2012,0,0
25.70499804,52.11063137,2002,1,0
25.09970322,52.39546696,2007,0,0
25.53693357,52.01170566,2002,2,1
25.08985686,52.25366704,2009,1,1
25.58371069,52.88043059,2003,0,1
25.17207487,52.71015372,2005,2,1
25.39763798,51.98057643,2006,2,0
25.35157168,52.80197722,2006,3,1
24.98288193,52.68967779,2006,3,1
25.52229195,52.71532588,2004,1,0
25.64283242,52.85959971,2004,1,1
25.21416984,52.17759176,2008,2,1
25.71735057,52.82415348,2008,1,0
25.0173091,52.54180559,2012,0,0
25.52115073,52.00148558,2001,2,0
25.30351724,52.05084016,2000,0,0
25.27369253,52.2945799,2000,2,1
25.18919905,52.72758995,2006,0,0
25.38403938,52.6858637,2008,0,0
25.59150235,52.99915001,2004,3,0
25.49463679,52.51749128,2006,0,0
25.85063711,52.6163017,2000,0,0
25.25677269,52.93697661,2001,3,1
25.48624059,51.96759072,2008,0,1
25.77825594,52.7690859,2003,0,1
25.22961365,52.42878087,2004,2,0
25.20989376,52.57049806,2006,0,1
25.45123133,52.62031176,2006,2,0
25.71950866,52.54118766,2010,3,1
25.75800023,52.81074764,2008,3,0
25.12987789,52.4407668,2005,3,0
25.29351759,52.43427007,2008,1,0
25.19715546,52.2733161,2007,3,0
25.40181037,52.64551202,2009,2,1
25.36079915,52.62202479,2005,0,0
25.39894658,52.25094804,2003,2,0
25.69227629,52.18955132,2012,2,0
25.34887448,52.37286437,2007,2,0
25.25051128,52.69989944,2006,0,0
25.35154037,52.11067289,2007,3,0
25.71739486,52.2337742,2005,1,0
25.61125997,53.00988655,2010,2,1
25.35759473,52.63284021,2000,1,0
25.23094102,52.40737015,2001,0,0
25.62662383,52.44164288,2001,0,1
25.32943401,52.27968908,2000,1,1
25.35472865,52.4396825,2011,2,1
25.48209383,52.40672157,2002,3,0
25.91256267,52.49468146,2005,2,1
25.61013776,52.76083818,2010,2,0
25.39960242,52.19537903,2001,0,1
25.55706103,52.59532336,2001,2,0
25.61923907,52.04924497,2005,0,0
25.36164189,52.14312082,2006,3,1
25.66364061,52.26724952,2001,0,1
25.12827336,52.28298957,2002,3,1
25.45933577,52.43085613,2004,3,0
25.3890126,52.80406802,2009,2,1
25.15767426,52.23757519,2000,0,1
25.1022371,52.45119673,2007,2,1
25.67110326,52.46928864,2010,1,0
25.2929109,52.24507241,2002,3,1
25.47435719,52.61246938,2003,0,1
25.72968531,52.93440634,2012,0,0
25.56719613,52.02446103,2008,2,1
25.0610606,52.44359725,2004,2,1
25.87543095,52.72065467,2004,1,0
25.32823564,52.24175397,2003,1,1
25.20843795,52.2206718,2001,2,0
25.47900768,52.13596218,2006,2,0
25.2948291,52.86226404,2007,3,0
25.87022983,52.77735932,2009,1,1
25.53749545,52.89064073,2012,1,1
25.26040385,52.31766273,2000,1,0
25.52604219,52.29974732,2006,1,0
25.85454684,52.37687181,2003,3,1
25.2533079,52.5186677,2012,3,1
25.45682395,53.03872444,2004,2,1
25.39502954,52.98260753,2004,3,0
25.29783933,52.19143709,2012,3,0
25.2522484,52.8072265,2008,0,0
25.50290746,52.46679491,2010,1,1
25.72142348,52.72473102,2002,2,1
24.97410572,52.33399951,2009,3,0
25.26161106,52.52583436,2008,3,1
25.74576144,52.28506631,2011,0,0
25.40174679,52.93281078,2011,2,0
25.58981937,52.2448931,2003,0,0
25.7185305,52.8728497,2002,2,1
25.01021051,52.32286043,2007,2,0
25.50889415,52.69477891,2008,2,0
25.37405995,52.3512494,2009,1,0
25.35924205,52.2293248,2006,2,1
25.06860444,52.70404426,2000,2,0
25.21652341,52.54709413,2011,3,1
25.31804775,52.89137298,2010,0,1
25.57897635,52.72116679,2012,1,0
25.18002052,52.94182027,2004,1,0
25.73844968,52.6519334,2008,3,0
25.38362078,52.78270889,2005,0,0
25.80761267,52.73488357,2009,2,1
25.28431546,52.27435769,2008,2,0
25.56193287,52.65919173,2001,2,1
25.06967817,52.65416169,2010,2,0
25.31172161,52.37688271,2003,2,0
25.66805936,52.80989126,2002,1,1
25.32075884,52.13306635,2000,0,0
25.37664313,51.97501012,2010,3,0
25.01382707,52.74325026,2002,2,1
25.06671165,52.52684548,2005,3,0
25.33814634,52.07513959,2007,2,0
25.29428378,52.70145919,2010,0,1
25.85556326,52.32610877,2007,1,1
25.86506784,52.42523205,2005,1,1
25.05546604,52.569983,2001,3,1
25.64124955,52.09900675,2003,0,0
25.78260539,52.74330322,2007,3,1
25.91884116,52.37796815,2007,0,0
25.49243569,52.87136172,2012,2,0
25.26819242,52.21290688,2001,1,1
25.19645343,52.82489266,2008,1,0
25.26889295,52.51437562,2004,2,0
25.31204101,52.69895157,2000,2,0
25.67718629,52.47315957,2002,0,0
25.66106678,52.59605842,2007,2,1
25.37562687,52.20542046,2008,3,1
25.38813187,52.02813249,2002,3,1
25.07421627,52.73942774,2006,3,0
25.77659189,52.38712027,2010,1,0
25.42039114,52.9950313,2001,0,1
25.670008,52.54680389,2005,0,0
25.32403503,52.28411094,2006,2,0
25.40253253,52.36035864,2007,3,1
25.28604334,52.19367791,2005,2,0
25.82843405,52.40826382,2005,3,0
25.79643561,52.19524352,2007,3,1
25.53132422,52.00390212,2011,0,1
25.05066657,52.74257705,2004,2,1
25.68569302,52.19152948,2009,3,1
25.465979,52.48243918,2009,1,1
25.62289576,52.10914649,2012,1,0
25.29544154,52.94926332,2000,1,1
25.88353432,52.65197956,2007,0,1
25.13446388,52.70250249,2004,2,0
25.3049669,52.48201958,2002,3,0
25.75337756,52.85349568,2010,0,0
25.73403089,52.19538821,2004,3,1
25.47983443,52.84632611,2004,3,1
25.20998518,52.45632703,2003,3,0
25.8997537,52.2995131,2003,1,0
25.25599798,52.52736299,2009,0,0
25.5476676,52.4757297,2011,1,1
25.71385003,52.70459611,2001,1,1
25.15200159,52.90420049,2009,2,1
25.39460664,52.5212955,2010,1,0
25.24805329,52.38049611,2008,2,1
25.41493379,52.84644076,2005,1,0
25.17448598,52.1696814,2002,0,0
25.73477963,52.69661396,2000,3,0
25.8006719,52.55418241,2004,0,0
25.69670641,52.18572809,2009,2,1
25.27848351,52.46818013,2011,1,0
25.58321698,52.56854679,2001,2,0
25.10743046,52.17058432,2001,3,0
25.41338325,52.17993786,2003,3,0
25.6641109,52.97658642,2005,0,0
25.32883755,52.68871413,2009,1,1
25.72074041,52.59199125,2010,3,0
25.53808768,52.16210804,2002,0,1
25.00965029,52.61864997,2008,3,1
25.54782806,52.40034106,2008,3,0
25.82561012,52.66027086,2005,3,1
25.86426489,52.49368887,2002,0,1
25.22607061,52.20275,2001,3,0
25.41044495,52.47729511,2002,2,0
25.47024284,52.71736685,2006,2,1
25.60532031,52.8631826,2000,3,1
25.62153185,52.90429015,2002,1,1
25.45911075,53.03527143,2010,1,1
25.05871762,52.65966885,2000,3,1
25.1578998,52.74179737,2012,2,1
25.57253397,52.54489533,2012,1,0
25.11577137,52.12451176,2010,3,0
25.74705864,52.28065736,2002,2,0
25.35171628,52.6713119,2000,2,0
25.8601555,52.5409431,2011,0,0
25.78375934,52.36627902,2002,0,1
25.64090476,52.18478081,2005,1,0
25.37067485,52.15311256,2004,1,0
25.06762057,52.30595586,2005,1,1
25.41487155,53.00300527,2008,0,0
25.51059179,52.81989534,2011,3,1
25.68549682,52.29739252,2005,1,1
25.02872405,52.23728328,2002,2,0
25.18604318,52.12373796,2002,3,1
25.84988427,52.68377564,2002,2,0
25.51446377,52.58056178,2000,1,0
25.62143881,52.22875332,2000,3,0
25.57513371,52.73235238,2000,0,0
25.07974779,52.75732852,2010,2,0
25.69027401,52.57534897,2007,3,1
25.89160037,52.69180589,2007,2,1
25.80853669,52.18017743,2007,3,1
25.41152532,52.1435875,2009,3,0
25.05543045,52.7448171,2012,1,1
25.61056511,52.35982101,2002,2,0
25.29666034,52.10475751,2002,0,0
24.98935222,52.67728619,2011,3,0
25.40158214,52.65699819,2005,3,0
25.39018807,52.69532278,2001,1,1
25.38455041,52.69980347,2008,2,0
25.8195254,52.38752253,2001,3,1
25.8577081,52.3499885,2003,1,0
25.67154096,52.58405839,2006,0,0
25.80850761,52.6841343,2008,2,0
25.50394081,52.85607494,2001,1,0
25.35691763,52.68243048,2008,0,0
25.32904165,53.0291576,2009,0,1
25.34443147,52.60876871,2003,1,1
25.64368928,52.05484201,2009,0,1
25.84620941,52.28454505,2009,0,0
24.99649993,52.3588611,2000,2,1
25.04622559,52.5499656,2004,1,0
25.67722742,52.5704272,2009,1,0
25.40480421,52.7471711,2004,0,0
25.03681565,52.6936874,2001,0,1
25.14728938,52.51564495,2000,2,1
25.03835649,52.72418932,2007,1,0
25.01599339,52.77244187,2011,2,0
25.72074174,52.8456724,2004,1,0
25.17341357,52.41216665,2011,1,1
25.56110507,52.1485273,2008,0,0
25.64974216,52.67245,2008,3,1
25.60813841,52.88272677,2006,1,1
25.10735026,52.49972098,2001,1,0
25.61990818,52.13753047,2001,2,1
25.2578123,52.28792264,2009,3,0
25.23740704,52.94827897,2010,0,1
25.25240966,52.03867499,2011,1,0
25.12076993,52.86052758,2007,2,1
24.99965776,52.70293311,2005,3,1
25.124251,52.64679174,2001,2,0
25.03922685,52.53969008,2010,2,1
24.9760196,52.54763568,2009,2,0
25.73151604,52.46914052,2009,0,1
25.37021335,52.35829746,2011,3,0
25.73285939,52.23560347,2008,0,1
25.21348614,52.10427878,2010,3,1
25.24457975,52.53375757,2001,3,0
25.29806494,52.63747876,2001,2,0
25.66165404,52.98616603,2003,1,1
25.21502414,52.2696447,2002,1,1
25.04946517,52.63351229,2002,2,0
25.26811586,52.25894027,2005,3,1
25.1080858,52.7341822,2002,2,0
25.85576347,52.2608395,2008,1,1
25.16863269,52.80287542,2011,3,1
25.83298594,52.73672926,2012,0,1
25.17042491,52.52704221,2002,3,0
25.90567297,52.67018978,2011,3,0
25.3768421,52.41493622,2011,0,1
25.15230318,52.16935155,2008,2,1
25.50313605,52.12295139,2000,2,1
25.52085873,52.00579299,2006,0,1
25.3104646,52.19723979,2004,0,0
25.2514298,52.70440467,2002,1,1
25.34066086,52.07698463,2006,0,1
25.76838655,52.51536213,2006,1,0
25.72776798,52.92162391,2007,1,0
25.21200514,52.59773761,2009,3,0
25.48428919,52.2390898,2009,2,1
25.29754616,52.63497223,2005,3,0
25.44013138,52.81787639,2004,3,1
25.41482547,52.05784233,2009,0,0
25.65448509,52.19653642,2002,0,0
25.36454967,52.61776343,2006,3,0
25.44261214,52.14144262,2006,2,1
25.55089589,52.48396132,2004,1,0
25.55254546,52.01983096,2004,3,0
25.39532536,52.53917071,2009,0,0
25.43725109,52.99335692,2010,1,0
25.26406234,52.95165611,2012,0,0
25.2876854,52.30792802,2005,2,0
25.60960796,51.98909335,2001,3,0
25.46041843,52.14779404,2002,1,0
25.03160239,52.77922075,2010,3,0
25.65212789,52.54615179,2004,1,0
25.88839983,52.64315446,2007,0,1
25.05748695,52.18814168,2005,3,1
25.79483723,52.2265781,2007,2,0
25.05731829,52.2729659,2011,3,0
25.15206553,52.26403736,2005,3,0
25.50641054,52.9394435,2002,2,0
24.95067695,52.51490416,2012,0,1
25.50322371,52.67476395,2005,2,0
25.76249074,52.46703471,2006,2,0
25.18939074,52.52406854,2007,3,0
25.57054731,52.96513947,2010,2,0
25.53848627,52.25644994,2009,1,0
25.72879759,52.75539313,2011,1,1
25.17736795,52.776386,2005,2,0
25.32799311,52.55742243,2002,1,0
25.63343606,52.45332669,2010,2,1
25.2488015,52.82637272,2007,3,1
25.30599229,52.63367531,2000,1,0
25.71862986,52.36859321,2009,1,1
25.85226,52.44479829,2006,0,1
25.77394625,52.27053036,2003,0,0
25.69413218,52.12830863,2002,3,1
25.62245717,52.18178803,2012,2,1
25.63123195,52.45791717,2002,0,0
25.09408008,52.64028019,2004,0,1
25.64340743,52.65852725,2008,3,1
25.38983482,53.02566308,2007,3,1
25.47649983,52.31568591,2004,3,0
25.54171349,52.33084677,2012,3,0
25.57480426,52.71011107,2005,2,1
25.37435145,52.95895154,2001,0,0
25.01096275,52.28530397,2002,0,1
25.50674023,52.00765612,2007,1,1
25.25662575,53.00208511,2008,2,1
25.68706647,52.66561507,2005,0,0
25.32535616,52.14953936,2003,2,1
25.11828801,52.57260517,2006,2,0
25.80713616,52.32783248,2003,0,0
25.60308937,52.33305602,2000,2,0
25.74919526,52.71001437,2005,3,1
25.35215139,52.40179008,2005,2,0
25.46155071,52.53661261,2009,2,1
25.23737562,52.3337322,2003,0,0
25.27306266,52.92068931,2003,3,0
25.03363072,52.34394125,2007,0,0
25.02331331,52.4574569,2010,1,1
25.38052166,52.47386372,2005,1,0
25.80097016,52.30003179,2001,2,0
25.68827345,52.44242278,2012,2,1
25.17431051,52.7592369,2005,1,1
25.46323212,52.19660684,2006,0,1
25.59361804,52.31394283,2001,2,0
25.63432497,52.4276559,2007,1,0
25.47637023,52.56113889,2006,3,0
25.3711463,52.98516634,2009,2,0
25.81412314,52.62051543,2008,0,1
25.818977,52.57414874,2012,1,0
25.20476015,52.93110578,2003,0,0
25.9124107,52.63880101,2000,0,0
25.27701892,53.00099028,2012,3,1
25.17902179,52.57131433,2009,1,1
25.26458142,52.0210698,2004,0,1
25.81792038,52.31133912,2006,3,0
25.20324831,52.74380056,2010,1,1
25.77716522,52.63804652,2000,1,0
25.37322364,52.04443358,2002,2,1
25.6995181,52.53824444,2006,1,0
25.30601805,52.32346904,2010,3,0
25.56090844,52.78725337,2001,1,1
25.41304467,52.03311731,2002,2,0
25.3906689,52.69055318,2003,3,1
25.17348163,52.18050924,2001,3,0
25.51130971,52.33408367,2000,1,0
25.54713186,52.94737635,2010,0,1
25.2948314,52.8457022,2004,2,0
25.6333044,52.04298378,2003,2,0
25.43914947,52.13768107,2003,1,1
25.15145177,52.63676261,2001,0,1
25.32996148,52.45638357,2010,2,0
25.52016509,52.46240023,2000,2,0
25.38049373,52.85770263,2001,2,1
25.14100405,52.22633248,2010,3,1
25.27865782,52.72640543,2012,0,0
25.6242036,52.2055396,2008,1,1
25.77502879,52.71629641,2007,1,0
25.39176195,51.9729585,2002,2,0
25.79929957,52.21722943,2000,3,1
25.63406917,52.44732275,2003,0,1
25.73029468,52.54832577,2006,2,0
25.86359955,52.73039079,2000,3,1
24.98084299,52.69127878,2012,0,0
25.06108441,52.62041724,2003,1,1
25.48857361,52.53421678,2002,0,0
25.75639085,52.63129716,2004,0,0
25.46266608,52.24019927,2012,2,0
25.80006929,52.16141907,2010,1,1
25.51904614,52.36527928,2005,1,1
25.6077639,52.02697058,2001,0,1
25.33810293,52.13751008,2011,2,0
25.80950782,52.49866328,2002,3,0
25.59504009,52.09389331,2002,2,1
25.4050255,52.19740957,2007,0,1
25.89955089,52.68123937,2010,1,1
25.46774067,52.06763632,2000,3,0
25.78363327,52.59898692,2001,3,0
25.5281494,52.2747759,2001,3,1
25.21979889,52.9698973,2009,0,0
25.71907351,52.37279033,2003,0,0
25.08022096,52.51778638,2011,1,1
25.18992476,52.19802748,2012,1,1
25.78145669,52.61823539,2003,0,1
25.47443906,52.11818426,2009,2,1
25.56073278,52.49836263,2004,0,0
25.60025916,52.67341539,2002,1,0
25.3156976,52.20442254,2004,1,1
24.98835677,52.52449339,2001,3,1
25.53771547,52.76330233,2007,1,0
25.28195174,52.14287255,2007,0,1
25.30373755,52.86407181,2009,1,0
25.65784608,52.28585377,2008,0,0
25.29166374,52.72712413,2011,2,0
25.60262577,52.63156336,2011,3,1
25.27262012,51.99877024,2004,1,1
25.74332974,52.37765889,2000,1,1
25.44019438,52.53782775,2005,2,0
25.0155348,52.45761201,2011,1,0
25.45484069,52.7126501,2006,0,1
25.04098792,52.64310101,2011,1,1
25.26435724,52.55892257,2007,2,1
25.53770715,52.90842854,2001,0,0
25.59876822,52.70121951,2004,3,0
25.80494386,52.67553732,2003,3,0
25.1156733,52.85822353,2002,2,1
25.52714384,52.51629079,2011,2,0
25.27529244,52.2544083,2011,0,0
25.74674386,52.7399862,2009,0,1
24.95395421,52.46033393,2007,2,1
25.64917547,52.12362418,2004,2,1
25.4473527,52.51144179,2001,0,1
25.54445467,52.91916735,2004,1,0
25.0930992,52.83316257,2003,3,1
25.82936551,52.7771644,2001,0,1
25.67627238,52.44013762,2003,2,0
25.08339072,52.20306504,2005,2,1
25.61482207,52.41364534,2004,1,0
25.26110074,52.30114091,2002,2,1
25.51402014,52.44124,2003,0,0
25.01068104,52.41587924,2012,2,0
25.47158252,52.34988399,2012,3,0
25.83554207,52.81704846,2008,3,0
25.02240786,52.47469709,2009,2,0
25.8054352,52.84981664,2004,1,0
25.29089764,52.65722825,2009,3,0
25.60527728,52.10641409,2004,1,0
25.64916892,52.09587983,2008,2,1
25.64010092,52.22197501,2002,0,1
25.76027641,52.50164436,2005,0,1
25.46870959,52.270338,2010,1,0
25.20458455,52.94434718,2000,0,1
25.36921347,52.76396698,2005,2,0
25.91104063,52.65164205,2006,2,0
25.58295125,52.69405463,2008,2,1
25.47197866,52.20977763,2005,1,0
25.36493286,52.07355151,2005,3,1
25.45970249,52.9462302,2003,2,0
25.34098857,52.14437605,2008,1,1
25.61685082,52.83912746,2012,3,1
25.5462186,52.3545156,2004,2,0
25.25282359,52.33960123,2003,1,1
25.35341711,52.25268353,2008,2,0
25.30968533,52.46105932,2012,2,0
25.69520868,52.48982247,2009,2,1
25.46535191,52.73522412,2006,3,1
25.48817112,52.79919534,2006,0,0
25.81932787,52.26307782,2006,1,1
25.55571838,52.45459535,2001,0,0
25.04223882,52.81357337,2012,0,0
25.25077179,52.93474537,2009,2,1
25.55571546,52.18682146,2008,0,0
25.36242776,51.96613025,2002,1,0
25.06052052,52.67946706,2004,2,1
25.6297317,52.49986709,2000,1,0
25.35662222,52.98811607,2002,2,1
25.83981176,52.48821799,2002,1,0
25.2741197,52.79435343,2012,2,1
25.55957259,52.61649909,2004,3,0
25.62088708,52.70435906,2004,1,0
25.14923284,52.38076571,2000,1,0
25.49912078,53.01287449,2006,3,0
25.65446025,52.33001931,2012,3,1
25.79036211,52.28149556,2009,1,1
25.18366533,52.64714432,2008,2,0
25.82700532,52.39450272,2009,2,0
25.30575126,52.94201587,2003,0,1
25.519152,52.38889681,2004,2,1
25.24990177,52.81609969,2006,2,1
25.40443703,52.48682372,2001,2,0
25.18847105,52.10406052,2003,3,1
25.36249154,52.07895319,2003,3,0
25.42383261,52.29683017,2000,2,1
25.44375378,52.5807226,2000,2,0
25.49417409,52.99883692,2007,2,1
25.11181379,52.82016355,2009,3,1
25.10307654,52.81915852,2001,1,1
25.16849483,52.59931156,2012,0,0
25.45688333,51.97692465,2005,0,0
25.21717309,52.21108269,2009,0,1
25.29487942,52.49190887,2001,3,0
25.28456906,52.28764574,2004,2,0
25.62493581,52.28892015,2004,1,1
25.44630471,52.75259799,2004,1,0
25.53400456,52.25010851,2006,2,1
25.59768022,52.93759514,2011,2,1
25.60180752,52.80349625,2005,3,1
25.32714615,52.35676756,2010,0,1
25.61020685,52.09053953,2004,0,0
25.35803209,51.97272609,2001,3,1
25.28055721,52.98976635,2005,2,0
24.98107104,52.55556283,2005,1,0
25.18377966,52.30905636,2012,0,0
25.5625286,52.97264868,2004,0,0
25.42832517,52.86286475,2009,0,1
25.61935588,52.85025171,2001,1,1
25.27885336,52.5030404,2008,1,1
25.55003516,52.70740359,2012,0,1
25.4928572,52.07215735,2007,2,1
25.7901786,52.18688798,2006,2,1
25.43229435,52.0851804,2002,1,0
25.18729299,52.33828028,2004,2,1
25.13057426,52.42461576,2009,3,1
25.57706026,52.06014733,2008,0,1
25.59872351,52.19993481,2000,3,1
25.26053956,52.76429538,2011,2,1
25.30208441,52.09210335,2007,1,1
25.30945074,52.38650092,2008,2,1
25.68159152,52.75191768,2011,0,1
25.10719614,52.57482706,2012,2,1
25.24911542,52.25509094,2008,3,1
25.16891186,52.88213282,2000,2,0
25.64168733,52.75508022,2011,0,0
25.50678543,52.69771337,2005,3,0
25.42356131,52.90251203,2005,2,1
25.20100601,52.53627394,2002,0,0
25.29629693,52.6464166,2011,0,0
25.86487799,52.35936723,2003,2,0
25.61466024,52.62682075,2009,3,1
25.6442137,52.99217782,2002,3,0
25.38255845,52.13067918,2012,3,1
25.2906919,52.08745481,2007,0,1
25.80204712,52.51424663,2008,0,0
25.57872335,52.25057739,2012,0,1
25.2213438,52.30044213,2008,1,1
25.67942745,52.30502937,2000,2,0
25.19316243,52.79088803,2003,3,1
25.86821684,52.45537645,2008,1,1
25.47169644,52.10999624,2012,0,1
25.1899491,52.10509801,2005,0,0
25.71475347,52.33295402,2007,3,1
25.86940912,52.56691834,2010,0,0
25.72639841,52.57395142,2009,3,1
25.52319972,52.98631854,2012,2,1
25.22262765,52.12450703,2012,1,0
25.43901081,51.95911226,2006,3,1
25.25175726,52.41001213,2008,1,1
25.5988406,52.93041316,2006,1,1
25.03471662,52.31271106,2006,2,0
25.31634792,52.87287739,2005,2,1
25.0922345,52.57453581,2008,1,0
25.56575794,52.6801469,2007,3,0
25.81464594,52.36547326,2006,1,1
25.46639236,52.76122512,2012,2,0
25.34540193,52.10323755,2012,0,0
25.23242424,52.83929376,2010,1,0
25.39814514,52.2375624,2005,0,0
25.26133119,52.32666873,2002,2,0
25.59476023,52.06470541,2006,1,1
25.79797936,52.24482375,2002,3,0
25.72285796,52.22401078,2003,2,1
25.01039595,52.29598848,2004,3,0
25.21853413,52.29961221,2003,1,0
25.15570217,52.5445667,2004,1,0
25.66340853,52.59681586,2008,0,1
25.0611902,52.28818221,2000,0,1
25.472016,52.96305326,2001,0,0
25.09196683,52.77307173,2007,1,0
25.67874478,52.16739624,2004,0,0
25.13681838,52.80833405,2012,0,1
25.54158046,52.46727851,2007,0,1
25.6602852,52.05227228,2003,0,1
25.32683955,52.76686831,2000,2,1
25.23070275,52.60808534,2005,0,0
24.98818168,52.29882661,2008,3,0
25.34606246,52.76440382,2004,3,0
25.69672789,52.28368508,2002,0,1
25.80077921,52.81191489,2002,1,1
24.97905674,52.34779204,2006,2,1
25.48553588,52.38481246,2001,1,0
25.25752126,52.48178811,2001,2,0
25.43329198,52.73562284,2004,2,1
25.6003892,52.77307112,2004,0,1
25.60903697,52.8632219,2004,1,1
25.61716062,52.09367153,2002,2,1
25.44437333,52.06191368,2005,2,1
25.63921987,52.54814823,2000,2,1
25.18532254,52.50704854,2012,3,0
25.20058176,52.17282631,2010,0,1
25.63640499,52.51746498,2012,2,0
25.78223735,52.89322192,2004,2,0
25.82667741,52.26940209,2007,1,1
25.5438614,52.66263074,2011,3,0
25.68784849,52.0797981,2007,1,1
25.60129685,52.54906567,2004,3,1
25.62939541,52.00192647,2000,2,1
25.03881226,52.67201548,2007,2,0
25.70524282,52.37349241,2011,1,1
25.70088054,52.54757512,2012,3,0
25.26248932,52.77322388,2002,0,0
25.310703,52.82155806,2007,2,0
25.64371325,52.35244568,2001,1,1
25.55150616,52.8204892,2011,0,1
25.69002392,52.40637879,2006,2,1
25.17166183,52.0602129,2005,0,0
25.46665951,51.99441367,2005,2,1
25.47558853,52.35488774,2004,2,1
25.76393754,52.71868678,2010,3,1
25.0769829,52.25875294,2005,1,0
25.65412373,52.5781087,2008,0,1
25.30710266,52.48268529,2005,2,0
25.29547656,52.54414289,2008,1,1
25.31712941,52.95818807,2011,0,0
25.42833544,52.62861199,2002,1,0
25.37800356,52.97024973,2000,2,0
25.0919623,52.5560885,2004,1,1
25.38413807,52.65412328,2009,3,0
25.66386962,52.71491886,2005,2,1
25.4826244,52.26401211,2006,0,0
25.37122147,52.44857546,2011,3,1
25.32063268,52.53024504,2001,1,0
25.35202772,52.20595444,2012,3,1
25.85165583,52.41235346,2011,2,1
25.82874359,52.34555564,2007,1,0
25.74140161,52.37914772,2010,1,0
25.59969486,52.38753835,2005,0,1
25.66111543,52.91734499,2002,2,1
25.30020252,52.95846269,2006,3,0
25.48828173,52.57339717,2011,2,1
25.02510073,52.77827302,2005,1,1
25.27311348,52.89074437,2006,0,0
25.25856279,52.98598583,2005,2,0
25.42327485,52.79122223,2007,0,0
25.84862987,52.60283167,2012,3,0
25.55435326,52.41656097,2010,3,0
25.09665501,52.50343035,2011,3,0
25.38270575,52.44681806,2010,2,1
25.02625384,52.49608407,2009,0,0
25.4795341,52.76468736,2002,2,1
25.07937992,52.29625451,2001,2,0
25.08165906,52.65182804,2003,1,0
25.54854027,52.12619502,2009,1,0
25.45492176,52.8288902,2002,1,1
25.76563439,52.41882815,2010,2,0
25.19540989,52.1219809,2012,3,0
25.3348255,52.3795086,2011,0,0
25.68239236,52.91258367,2001,0,1
25.11132391,52.15401517,2004,3,0
25.19125751,52.88546757,2010,1,1
25.31990629,52.22685995,2006,1,1
25.17593849,52.90340638,2006,2,1
25.01266201,52.44949719,2003,3,1
25.05962571,52.18358557,2012,0,0
25.43527807,52.07675095,2001,3,0
25.35073026,52.53517119,2007,2,1
25.02239163,52.72479505,2008,2,1
25.14355126,52.19512828,2001,1,1
25.82091147,52.18790304,2006,2,1
25.27571236,52.37838191,2011,2,0
25.66155942,52.1863531,2003,2,0
25.67571978,52.85971527,2001,1,0
25.63635511,52.90027233,2011,3,1
25.61322886,52.9935027,2011,2,1
25.54262913,52.89468497,2006,2,1
25.81996938,52.49017645,2004,1,1
25.26612326,52.37681518,2010,3,1
25.40774845,52.32136101,2005,0,0
25.1385232,52.1884863,2000,0,0
25.53177816,51.99603814,2000,0,1
25.14092414,52.66808617,2003,0,0
25.23767209,52.93578262,2009,2,0
25.88655597,52.48461131,2009,3,1
25.10297533,52.5960311,2003,0,0
25.93309238,52.50278296,2001,2,1
